Year,Label,Artist,Song
2006,YG Entertainment,YG Family,착각 (Delusion)
2006,YG Entertainment,SE7EN,Hikari
2006,YG Entertainment,YG Family,그대와 함께 (With You)
2006,YG Entertainment,YG Family,"2, 3, To the 4"
2006,YG Entertainment,YG Family,무작정 (Unconditionally)
2006,YG Entertainment,YG Family,Run
2006,YG Entertainment,YG Family,멋쟁이 신사 (Hip Hop Gentlemen)
2006,JYP Entertainment,Rain,With U
2006,DSP Media,Click-B,이별후애 (Love After Parting) (Rock Version)
2006,YG Entertainment,BigBang,Shake it
2006,Mnet Media,Lee Hyori,Anystar (with Lee Jun Ki)
2006,SM Entertainment,천상지희 더 그레이스,I'll Kiss You
2006,YG Entertainment,BigBang,Laugh it Off
2006,YG Entertainment,G-Dragon,This Love
2006,YG Entertainment,BigBang,This Love
2006,SM Entertainment,TVXQ,Miss You
2006,SM Entertainment,TVXQ,Begin
2006,SM Entertainment,TVXQ,"Heart, Mind and Soul"
2006,SM Entertainment,TVXQ,Asu wa Kuru Kara
2006,Mnet Media,Lee Hyori,Shall We Dance?
2006,DSP Media,Click-B,To Be Continued... (Remake)
2006,DSP Media,Click-B,넌 나의 천국 (You Are My Heaven)
2006,DSP Media,Click-B,이별후애 (Love After Parting)
2006,SM Entertainment,TVXQ,My Destiny
2006,SM Entertainment,BoA,Winter Love
2006,YG Entertainment,BigBang,A Fool of Tears
2006,SM Entertainment,BoA,Nanairo no Ashita
2006,Nega Network,Brown Eyed Girls,Came
2006,Nega Network,Brown Eyed Girls,Far Away (feat. MC Mong)
2006,Nega Network,Brown Eyed Girls,String
2006,Nega Network,Brown Eyed Girls,Second
2006,YG Entertainment,BigBang,Me Girl
2006,YG Entertainment,BigBang,La La La
2006,SM Entertainment,BoA,Key of Heart
2006,Nega Network,Brown Eyed Girls,Everyday (feat. Big Tone)
2006,SM Entertainment,BoA,Everlasting
2007,SM Entertainment,소녀시대,Tinkerbell
2007,SM Entertainment,소녀시대,Merry-Go-Round
2007,SM Entertainment,소녀시대,Kissing You
2007,SM Entertainment,소녀시대,Complete
2007,SM Entertainment,소녀시대,Baby Baby
2007,SM Entertainment,소녀시대,7989 (feat. Kangta)
2007,SM Entertainment,소녀시대,Honey
2007,SM Entertainment,소녀시대,Tears
2007,SM Entertainment,소녀시대,소녀시대 (Girls' Generation)
2007,SM Entertainment,Super Junior,Thank You
2007,SM Entertainment,Super Junior,Midnight Fantasy
2007,YG Entertainment,SE7EN,Angel
2007,YG Entertainment,SE7EN,Love Again
2007,SM Entertainment,Super Junior,Our Love (우리들의 사랑)
2007,SM Entertainment,Super Junior,Mirror (거울)
2007,SM Entertainment,Super Junior,Missin’ U
2007,SM Entertainment,Super Junior,She’s Gone (사랑이 떠나다)
2007,SM Entertainment,Super Junior,I Am
2007,SM Entertainment,Super Junior,Marry U
2007,SM Entertainment,Super Junior,Disco Drive
2007,SM Entertainment,Super Junior,"Hate U, Love U (미워)"
2007,SM Entertainment,Super Junior,You’re My Endless Love (말하자면)
2007,SM Entertainment,Super Junior,Sapphire Blue (소원이 있나요)
2007,SM Entertainment,Super Junior,Don’t Don (돈 돈!)
2007,YG Entertainment,BigBang,Intro – We are BigBang
2007,YG Entertainment,BigBang,Lies
2007,YG Entertainment,BigBang,Unknown Number
2007,YG Entertainment,BigBang,Pretended
2007,YG Entertainment,BigBang,Oh Ma Baby
2007,YG Entertainment,BigBang,Always
2007,YG Entertainment,BigBang,Intro – Hot Issue
2007,SM Entertainment,소녀시대,다시 만난 세계 (Into the New World)
2007,SM Entertainment,소녀시대,Ooh La-La!
2007,YG Entertainment,BigBang,Fool
2007,Nega Network,Brown Eyed Girls,Mine
2007,YG Entertainment,BigBang,I Don't Understand
2007,SM Entertainment,TVXQ,Shine
2007,SM Entertainment,TVXQ,Summer Dream
2007,SM Entertainment,TVXQ,Lovin' You
2007,FNC Entertainment,FT아일랜드 (FTISLAND),Only One Person (한사람만)
2007,FNC Entertainment,FT아일랜드 (FTISLAND),Thunder (천둥)
2007,FNC Entertainment,FT아일랜드 (FTISLAND),Love Sick (사랑앓이)
2007,FNC Entertainment,FT아일랜드 (FTISLAND),Cheerful Sensibility
2007,SM Entertainment,TVXQ,Choosey Lover
2007,SM Entertainment,TVXQ,Step by Step
2007,SM Entertainment,BoA,Love Letter
2007,SM Entertainment,BoA,Be with You
2007,Mnet Media,Lee Hyori,Toc Toc Toc
2007,DSP Media,KARA,Break It
2007,DSP Media,KARA,If U Wanna (맘에 들면)
2007,DSP Media,KARA,Secret World
2007,DSP Media,KARA,미스터 (Mister)
2007,DSP Media,KARA,별별별 (별처럼) (Like a Star)
2007,JYP Entertainment,Wonder Girls,Irony
2007,JYP Entertainment,Wonder Girls,미안한 마음 (Tears)
2007,JYP Entertainment,Wonder Girls,Bad Boy
2007,JYP Entertainment,Wonder Girls,다 (This Time)
2007,JYP Entertainment,Wonder Girls,Tell Me
2007,JYP Entertainment,Wonder Girls,This Fool (이 바보)
2007,For Everyone Media,Sunny Hill,결혼할래요? (Will You Marry Me?)
2007,For Everyone Media,Sunny Hill,Good-bye To Romance
2007,For Everyone Media,Sunny Hill,너니까 (Because It's You)
2007,EMI,KIM JAE-DUCK,여우비/Sunshower (with J-Walk)
2007,YG Entertainment,BigBang,But I Love You
2007,SM Entertainment,TVXQ,Forever Love
2007,DSP Media,Eun Jiwon,Adios
2007,SM Entertainment,Super Junior,Song For You (아주 먼 옛날)
2007,YG Entertainment,BigBang,Crazy Dog
2007,YG Entertainment,BigBang,Last Farewell
2007,SM Entertainment,천상지희 더 그레이스,花都開好了 (The Flowers Will Bloom)
2007,SM Entertainment,천상지희 더 그레이스,열정 (Passion)
2007,SM Entertainment,천상지희 더 그레이스,Piranha
2007,SM Entertainment,천상지희 더 그레이스,Just for One Day (feat. Jaejoong of TVXQ)
2007,Nega Network,Brown Eyed Girls,Oasis (feat. Lee Jaehoon)
2007,SM Entertainment,TVXQ,T.O.P (Twinkling Of Paradise)
2007,SM Entertainment,TraxX,Cold Rain
2007,Nega Network,Brown Eyed Girls,Hypnosis
2007,Nega Network,Brown Eyed Girls,I’m Laughing (Gain Solo)
2007,Nega Network,Brown Eyed Girls,Leave Ms. Kim
2007,Nega Network,Brown Eyed Girls,Tagger
2007,Nega Network,Brown Eyed Girls,Triangle
2007,Nega Network,Brown Eyed Girls,I Got Fooled By You
2007,Nega Network,Brown Eyed Girls,Why Of All Things
2007,Nega Network,Brown Eyed Girls,Dazzling Good Day
2007,Nega Network,Brown Eyed Girls,How Could I Love You
2008,SM Entertainment,천상지희 더 그레이스,Here
2008,SM Entertainment,천상지희 더 그레이스,Near
2008,SM Entertainment,천상지희 더 그레이스,Stand Up People
2008,SM Entertainment,TraxX,End of the World
2008,Shinhwa Company,Shinhwa,Run
2008,Shinhwa Company,Shinhwa,Memories
2008,Shinhwa Company,Shinhwa,We Can Get It On
2008,SM Entertainment,TraxX,Blaze Away
2008,SM Entertainment,TVXQ,Mirotic
2008,SM Entertainment,TVXQ,Dōshite Kimi o Suki ni Natte Shimattandarō?
2008,SM Entertainment,TVXQ,Close to You
2008,SM Entertainment,TVXQ,Runaway
2008,SM Entertainment,TVXQ,Two Hearts
2008,SM Entertainment,TVXQ,Purple Line
2008,Shinhwa Company,Shinhwa,Last Train Home
2008,SM Entertainment,Super Junior,Welcome To SJ.World
2008,DSP Media,A'ST1,1234 Back
2008,SM Entertainment,Super Junior,A Man in Love (갈증)
2008,SM Entertainment,BoA,Vivid
2008,YG Entertainment,Taeyang,Baby I'm Sorry
2008,YG Entertainment,Taeyang,Sinner
2008,YG Entertainment,Taeyang,Only Look At Me
2008,YG Entertainment,Taeyang,Prayer (feat. Teddy)
2008,YG Entertainment,Taeyang,Hot (Intro)
2008,JYP Entertainment,2PM,10 Out of 10
2008,JYP Entertainment,2PM,Only You
2008,JYP Entertainment,2PM,Angel
2008,DSP Media,Ock Joo-hyun,Honey
2008,FNC Entertainment,FT아일랜드 (FTISLAND),Soyogi (소요기)
2008,FNC Entertainment,FT아일랜드 (FTISLAND),Friendship (우정)
2008,FNC Entertainment,FT아일랜드 (FTISLAND),A Song For You (너를 위한 노래)
2008,FNC Entertainment,FT아일랜드 (FTISLAND),Heaven (천국)
2008,Nega Network,Brown Eyed Girls,Love Action (feat. Jo PD)
2008,Nega Network,Brown Eyed Girls,L.O.V.E.
2008,Nega Network,Brown Eyed Girls,Farewell Letter
2008,Nega Network,Brown Eyed Girls,You
2008,Nega Network,Brown Eyed Girls,How Come
2008,SM Entertainment,Super Junior,Asian Freak Show
2008,Nega Network,Brown Eyed Girls,I Won’t Love Again
2008,NH Media,U-KISS,어리지 않아 (Not Young)
2008,NH Media,U-KISS,어린왕자 (Prince)
2008,SM Entertainment,SHINee,Amigo
2008,SM Entertainment,SHINee,In My Room (Unplugged Remix)
2008,SM Entertainment,SHINee,Four Seasons
2008,SM Entertainment,SHINee,그녀가 헤어졌다 (Y Si Fuera Ella)
2008,SM Entertainment,BoA,Kissing You
2008,SM Entertainment,SHINee,Best Place
2008,SM Entertainment,BoA,Bad Drive
2008,Mnet Media,Lee Hyori,Hey Mr. Big
2008,DSP Media,A'ST1,You
2008,DSP Media,A'ST1,내가 바보였어 (I Was A Fool)
2008,DSP Media,A'ST1,Show
2008,DSP Media,A'ST1,Funky N Roll Tonight
2008,EMI,KIM JAE-DUCK,My Love (with J-Walk)
2008,LOEN Entertainment,아이유,미아
2008,LOEN Entertainment,아이유,있잖아
2008,LOEN Entertainment,아이유,FeelSoGood
2008,LOEN Entertainment,아이유,EverySweetDay
2008,LOEN Entertainment,아이유,YouKnow(RockVer.)
2008,LOEN Entertainment,아이유,미운오리
2008,JYP Entertainment,Wonder Girls,Nobody
2008,JYP Entertainment,Wonder Girls,This Time
2008,JYP Entertainment,Wonder Girls,So Hot
2008,J. Tune Entertainment,Rain,Love Story
2008,J. Tune Entertainment,Rain,Rainism
2008,DSP Media,KARA,Pretty Girl
2008,DSP Media,KARA,Good Day Season 2
2008,YG Entertainment,대성,"Look at Me, GwiSoon (날 봐, 귀순)"
2008,DSP Media,KARA,You Are Mine
2008,DSP Media,KARA,Baby Boy
2008,JYP Entertainment,2AM,This Song
2008,JYP Entertainment,2AM,Not Because
2008,DSP Media,KARA,Rock U
2008,SM Entertainment,태연,들리나요? (Can You Hear Me?)
2008,SM Entertainment,태연,만약에 (If)
2008,Mnet Media,Lee Hyori,U-Go-Girl (with Nassun)
2008,SM Entertainment,BoA,Best Friend
2008,SM Entertainment,SHINee,Last Gift (In My Room - Prelude)
2008,Nega Network,Brown Eyed Girls,Easy
2008,SM Entertainment,SHINee,One for Me
2008,YG Entertainment,BigBang,Oh My Friend (feat. No Brain)
2008,YG Entertainment,BigBang,Lady
2008,YG Entertainment,BigBang,A Good Man
2008,YG Entertainment,BigBang,Heaven
2008,YG Entertainment,BigBang,Haru Haru
2008,YG Entertainment,BigBang,Intro – Stand Up
2008,SM Entertainment,SHINee,Graze
2008,YG Entertainment,BigBang,Last Farewell (Remix Version)
2008,YG Entertainment,BigBang,Lies (Remix Version)
2008,YG Entertainment,BigBang,Haru Haru (Acoustic Version)
2008,YG Entertainment,BigBang,Foolish Love
2008,SM Entertainment,Super Junior-M,Marry U (Mandarin Ver.)
2008,SM Entertainment,Super Junior-M,The One
2008,SM Entertainment,Super Junior-M,The Moment
2008,SM Entertainment,Super Junior-M,Don't Don (돈 돈!) (Mandarin Ver.)
2008,SM Entertainment,Super Junior-M,In My Arms
2008,SM Entertainment,Super Junior-M,Love Song
2008,SM Entertainment,Super Junior-M,At Least There's Still You (至少还有你)
2008,SM Entertainment,Super Junior-M,U
2008,SM Entertainment,Super Junior-M,Me
2008,YG Entertainment,BigBang,Wonderful
2008,YG Entertainment,BigBang,Strong Baby (Seungri Solo)
2008,YG Entertainment,BigBang,You Are My Light
2008,YG Entertainment,BigBang,Sunset Glow
2008,YG Entertainment,BigBang,"Oh, Ah, Oh"
2008,YG Entertainment,BigBang,Intro (Everybody Scream)
2008,SM Entertainment,Super Junior,Dancing Out
2008,YG Entertainment,BigBang,Intro
2008,YG Entertainment,BigBang,Number 1
2008,YG Entertainment,BigBang,Remember
2008,YG Entertainment,BigBang,With U
2008,SM Entertainment,SHINee,Romantic
2008,SM Entertainment,SHINee,Love Like Oxygen
2008,SM Entertainment,SHINee,Love’s Way
2008,SM Entertainment,SHINee,The SHINee World (Doo-Bop)
2008,SM Entertainment,SHINee,Love Should Go On
2008,SM Entertainment,SHINee,Real
2008,SM Entertainment,SHINee,In My Room
2008,YG Entertainment,BigBang,Come Be My Lady
2008,SM Entertainment,SHINee,Replay (누난 너무 예뻐)
2008,FNC Entertainment,FT아일랜드 (FTISLAND),FTISLAND 2nd Album -Colorful Sensibility-
2008,LOEN Entertainment,아이유,YouKnow
2008,YG Entertainment,BigBang,"Candle (Together Forever) (A Fool of Tears, Japanese Version)"
2008,YG Entertainment,BigBang,How Gee
2008,YG Entertainment,BigBang,Everything
2008,FNC Entertainment,FT아일랜드 (FTISLAND),After Love (사랑후애)
2008,FNC Entertainment,FT아일랜드 (FTISLAND),I Hope (바래)
2009,LOEN Entertainment,아이유,아침눈물
2009,LOEN Entertainment,아이유,HateYou
2009,LOEN Entertainment,아이유,바라보기
2009,Cube Entertainment,비스트,Mystery
2009,LOEN Entertainment,아이유,사랑이덩그러니
2009,LOEN Entertainment,아이유,기차를타고
2009,LOEN Entertainment,아이유,마쉬멜로우
2009,LOEN Entertainment,아이유,가여워
2009,LOEN Entertainment,아이유,Boo
2009,Cube Entertainment,비스트,Bad Girl
2009,Cube Entertainment,4Minute,Won’t Give You (안줄래)
2009,Nega Network,Brown Eyed Girls,Drunk On Sleep
2009,GYM Entertainment,Eun Jiwon,Siren
2009,DSP Media,Rainbow,I Believe
2009,DSP Media,Rainbow,Kiss
2009,DSP Media,A'ST1,내가 아니라 (Not Me)
2009,DSP Media,A'ST1,No More
2009,DSP Media,A'ST1,Why
2009,DSP Media,A'ST1,Dynamite
2009,Cube Entertainment,4Minute,Hot Issue
2009,Cube Entertainment,4Minute,Muzik
2009,Cube Entertainment,4Minute,What a Girl Wants
2009,NH Media,U-KISS,니가 좋아 (I Like You)
2009,Cube Entertainment,4Minute,Funny (웃겨)
2009,Nega Network,Brown Eyed Girls,Sign
2009,LOEN Entertainment,아이유,졸업하는날
2009,NH Media,U-KISS,Man Man Ha Ni (만만하니)
2009,DSP Media,Rainbow,I Will Endure It
2009,LOEN Entertainment,아이유,있잖아(RockVer.)
2009,LOEN Entertainment,아이유,있잖아(AcousticVer.)
2009,LOEN Entertainment,아이유,미아(AcousticVer.)
2009,LOEN Entertainment,아이유,첫이별그날밤
2009,NH Media,U-KISS,Talk to Me
2009,Cube Entertainment,4Minute,Hot Issue (Remix)
2009,Nega Network,Brown Eyed Girls,Candy Man
2009,Nega Network,Brown Eyed Girls,Glam Girl
2009,Nega Network,Brown Eyed Girls,Abracadabra
2009,Nega Network,Brown Eyed Girls,Addiction
2009,Nega Network,Brown Eyed Girls,Moody Night
2009,Nega Network,Brown Eyed Girls,Strange Days
2009,DSP Media,KARA,Honey
2009,DSP Media,KARA,Wanna
2009,DSP Media,KARA,Magic
2009,DSP Media,KARA,Mysterious
2009,DSP Media,KARA,Let It Go
2009,DSP Media,KARA,Take a Bow
2009,DSP Media,KARA,Aha
2009,DSP Media,KARA,고백 (Confession)
2009,DSP Media,Rainbow,Gossip Girl
2009,Cube Entertainment,비스트,Crazy (Attack the Gas Station 2 OST)
2009,Nega Network,Brown Eyed Girls,Can’t Go
2009,Nega Network,Brown Eyed Girls,Although You Have A Girl
2009,LOEN Entertainment,아이유,LoveAttack
2009,Nega Network,Brown Eyed Girls,I’ll Do Well
2009,DSP Media,Rainbow,Not Your Girl
2009,Cube Entertainment,비스트,Oasis
2009,SM Entertainment,TVXQ,Kiss the Baby Sky
2009,SM Entertainment,f(x),Chocolate Love
2009,SM Entertainment,f(x),Chu~♡
2009,SM Entertainment,f(x),Step by Me
2009,SM Entertainment,f(x),You Are My Destiny
2009,SM Entertainment,BoA,Eat You Up
2009,SM Entertainment,BoA,Look Who's Talking
2009,SM Entertainment,f(x),LA chA TA
2009,SM Entertainment,BoA,I Did It for Love
2009,SM Entertainment,BoA,Obsessed
2009,YG Entertainment,Park Bom,You and I
2009,YG Entertainment,Sandara Park,Kiss
2009,JYP Entertainment,Wonder Girls,Now (Fin.K.L cover)
2009,JYP Entertainment,Wonder Girls,2 Different Tears
2009,YG Entertainment,2NE1,Please Don't Go (CL & Minzy)
2009,SM Entertainment,BoA,Energetic
2009,YG Entertainment,2NE1,Lollipop (with BIGBANG)
2009,SM Entertainment,SHINee,The Name I Loved (Feat. Kim Yeon Woo)
2009,SM Entertainment,SHINee,Get Down (Feat. Luna)
2009,SM Entertainment,소녀시대,Etude
2009,SM Entertainment,소녀시대,Girlfriend
2009,SM Entertainment,소녀시대,Boyfriend
2009,SM Entertainment,소녀시대,My Child
2009,SM Entertainment,소녀시대,One Year Later
2009,SM Entertainment,SHINee,Juliette
2009,SM Entertainment,SHINee,SHINee Girl
2009,SM Entertainment,SHINee,Talk to You
2009,SM Entertainment,SHINee,Senorita
2009,SM Entertainment,SHINee,"Please, Don’t Go"
2009,SM Entertainment,SHINee,Romeo + Juliette
2009,SM Entertainment,SHINee,Y.O.U. (Year of Us)
2009,SM Entertainment,SHINee,Ring Ding Dong
2009,SM Entertainment,SHINee,Jo Jo
2009,SM Entertainment,SHINee,Hit Me
2009,YG Entertainment,2NE1,Stay Together
2009,YG Entertainment,2NE1,Pretty Boy
2009,YG Entertainment,2NE1,Let's Go Party
2009,YG Entertainment,G-Dragon,Korean Dream (feat. Taeyang)
2009,YG Entertainment,G-Dragon,Gossip Man (feat. Kim Gunmo)
2009,YG Entertainment,G-Dragon,Hello (feat. Dara)
2009,YG Entertainment,G-Dragon,Butterfly (feat. Jin Jung)
2009,YG Entertainment,G-Dragon,Breathe
2009,YG Entertainment,G-Dragon,Heartbreaker
2009,YG Entertainment,G-Dragon,The Leaders (feat. CL and Teddy)
2009,YG Entertainment,G-Dragon,A Boy
2009,FNC Entertainment,FT아일랜드 (FTISLAND),Jump Up
2009,FNC Entertainment,FT아일랜드 (FTISLAND),Bad Woman (나쁜 여자야)
2009,FNC Entertainment,FT아일랜드 (FTISLAND),Missing You (보고싶어)
2009,FNC Entertainment,FT아일랜드 (FTISLAND),Double Date
2009,AI Entertainment,CNBLUE (씨엔블루),Now or Never
2009,AI Entertainment,CNBLUE (씨엔블루),Voice
2009,YG Entertainment,BigBang,Lollipop (with 2NE1)
2009,YG Entertainment,G-Dragon,She’s Gone (feat. Kush)
2009,YG Entertainment,G-Dragon,1 Year Station
2009,JYP Entertainment,2PM,I Can't
2009,YG Entertainment,2NE1,In the Club
2009,YG Entertainment,2NE1,I Don't Care
2009,SM Entertainment,TVXQ,Bolero
2009,JYP Entertainment,2AM,Confession of a Friend (친구의 고백)
2009,JYP Entertainment,2AM,Lost
2009,YG Entertainment,Taeyang,Wedding Dress
2009,YG Entertainment,Taeyang,Where U At
2009,JYP Entertainment,2PM,Again & Again
2009,JYP Entertainment,2PM,I Hate You (니가 밉다)
2009,JYP Entertainment,2PM,Heartbeat
2009,JYP Entertainment,2PM,Tired of Waiting (기다리다 지친다)
2009,JYP Entertainment,2PM,Gimme the Light
2009,JYP Entertainment,2PM,Back 2U
2009,JYP Entertainment,2PM,All Night Long
2009,JYP Entertainment,2PM,I Was Crazy About You (너에게 미쳤었다)
2009,SM Entertainment,소녀시대,Genie
2009,SM Entertainment,소녀시대,Let's Talk About Love
2009,YG Entertainment,2NE1,Fire
2009,SM Entertainment,소녀시대,Dear. Mom
2009,SM Entertainment,TVXQ,Stand By U
2009,SM Entertainment,TVXQ,Break Out!
2009,SM Entertainment,Super Junior-M,Love Is Sweet
2009,SM Entertainment,Super Junior-M,You & Me
2009,SM Entertainment,Super Junior-M,Only U
2009,SM Entertainment,Super Junior-M,Confession (告白)
2009,SM Entertainment,Super Junior-M,Blue Tomorrow (蓝色明天)
2009,SM Entertainment,Super Junior-M,Super Girl
2009,SM Entertainment,Super Junior,What if
2009,SM Entertainment,천상지희 더 그레이스,Sukoshi de Ii Kara (少しでいいから)
2009,SM Entertainment,TVXQ,Share The World
2009,SM Entertainment,천상지희 더 그레이스,Coming to You
2009,SM Entertainment,Super Junior,Why I like you
2009,SM Entertainment,Super Junior,Let’s not…
2009,SM Entertainment,Super Junior,Angela
2009,SM Entertainment,Super Junior,Reset
2009,SM Entertainment,소녀시대,Destiny
2009,SM Entertainment,Super Junior,Shining Star
2009,SM Entertainment,Super Junior,Dead at heart
2009,SM Entertainment,Super Junior,Happy Together
2009,SM Entertainment,Super Junior,Club No.1
2009,SM Entertainment,Super Junior,Monster
2009,SM Entertainment,Super Junior,"SORRY, SORRY"
2009,SM Entertainment,TVXQ,Survivor
2009,SM Entertainment,Super Junior,Heartquake
2009,Cube Entertainment,비스트,Yet
2009,SM Entertainment,소녀시대,Way To Go
2009,SM Entertainment,소녀시대,Gee
2010,YG Entertainment,2NE1,Go Away
2010,YG Entertainment,2NE1,Can't Nobody
2010,AQ/JYP Entertainment,Miss A,Play That Music DJ (그 음악을 틀어줘요 DJ)
2010,YG Entertainment,대성,Cotton Candy (솜사탕)
2010,YG Entertainment,대성,Baby Don't Cry
2010,YG Entertainment,대성,Big Hit (대박이야)
2010,YG Entertainment,T.O.P,Turn It Up
2010,Cube Entertainment,비스트,Shock
2010,Cube Entertainment,비스트,Special
2010,Big Hit Entertainment,2AM,I Was Wrong (잘못했어)
2010,Cube Entertainment,비스트,Say No
2010,Cube Entertainment,비스트,Easy
2010,Cube Entertainment,4Minute,First/Dreams Come True
2010,Big Hit Entertainment,2AM,Can't Let You Go Even If I Die (죽어도 못 보내)
2010,Big Hit Entertainment,2AM,I'm Sorry I Can't Laugh for You
2010,Big Hit Entertainment,2AM,I Love You (사랑합니다)
2010,Big Hit Entertainment,2AM,To Her (그녀에게)
2010,Big Hit Entertainment,2AM,Laughing
2010,Big Hit Entertainment,2AM,Prologue
2010,Cube Entertainment,비스트,Mastermind
2010,Cube Entertainment,비스트,Breath
2010,YG Entertainment,Taeyang,Take It Slow
